,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
948,3,4.0,2,9,18424.0,4,4,1.0,0,0,4.0,3,19.0,0,1,1.0,0,1.0,1,0,0
949,0,4.0,1,6,250.0,1,4,1.0,0,0,1.0,3,19.0,2,2,4.0,0,2.0,0,0,1
950,1,4.0,0,7,18424.0,0,4,1.0,0,0,1.0,3,19.0,2,2,4.0,3,2.0,1,0,0
951,3,72.0,0,0,18424.0,0,0,1.0,2,2,4.0,2,19.0,0,0,1.0,3,1.0,0,1,1
952,3,72.0,4,6,250.0,4,1,4.0,3,2,1.0,0,19.0,2,0,1.0,0,1.0,0,1,1
953,2,4.0,4,2,250.0,0,3,1.0,3,2,1.0,2,19.0,0,0,4.0,3,2.0,0,0,1
954,0,4.0,4,8,250.0,4,3,1.0,3,1,1.0,0,75.0,0,0,1.0,2,1.0,1,1,1
955,0,4.0,0,0,250.0,1,4,4.0,0,1,1.0,0,19.0,2,2,1.0,3,1.0,1,1,0
956,0,4.0,4,9,250.0,4,4,1.0,0,0,1.0,2,19.0,2,2,1.0,1,2.0,0,0,0
957,0,4.0,4,7,250.0,1,1,1.0,2,2,1.0,2,75.0,1,0,1.0,3,2.0,0,0,1
958,0,4.0,0,0,250.0,0,4,4.0,2,0,1.0,3,75.0,1,2,4.0,3,2.0,0,1,1
959,0,4.0,0,7,250.0,1,4,1.0,0,0,1.0,3,19.0,2,0,4.0,2,2.0,1,0,1
960,2,4.0,0,0,18424.0,4,4,1.0,0,0,1.0,0,19.0,0,0,1.0,3,2.0,0,0,1
961,2,72.0,4,2,18424.0,4,0,1.0,3,0,1.0,0,75.0,0,1,1.0,1,1.0,0,1,0
962,2,72.0,0,0,250.0,3,3,4.0,3,2,1.0,0,19.0,0,2,1.0,3,1.0,0,1,0
963,3,72.0,0,6,18424.0,4,3,4.0,3,0,1.0,0,19.0,0,2,4.0,3,1.0,1,1,1
964,2,4.0,2,2,250.0,0,0,4.0,3,2,1.0,0,19.0,1,0,1.0,3,1.0,1,1,1
965,3,72.0,3,0,250.0,0,0,4.0,3,2,1.0,0,19.0,1,0,1.0,3,1.0,0,1,1
966,0,4.0,4,9,250.0,3,2,1.0,3,2,1.0,2,75.0,0,0,4.0,0,1.0,1,1,1
967,2,72.0,0,1,250.0,1,3,1.0,0,0,1.0,2,19.0,2,2,1.0,0,1.0,1,1,0
968,2,72.0,3,8,250.0,0,0,1.0,3,2,1.0,0,19.0,1,1,1.0,1,1.0,1,1,1
969,0,4.0,0,0,250.0,0,2,1.0,0,2,1.0,3,19.0,1,2,4.0,2,2.0,1,0,1
970,0,4.0,4,9,250.0,4,1,1.0,3,2,1.0,0,19.0,0,0,1.0,2,2.0,0,0,1
971,3,4.0,3,0,18424.0,0,0,1.0,1,2,4.0,2,19.0,0,0,1.0,3,1.0,0,1,1
972,0,4.0,0,6,250.0,0,4,1.0,0,0,1.0,2,19.0,2,1,4.0,2,2.0,1,0,0
973,2,4.0,2,9,18424.0,3,4,4.0,3,0,4.0,0,75.0,0,0,4.0,3,1.0,1,1,1
974,0,72.0,1,9,250.0,3,3,1.0,2,1,4.0,0,75.0,0,2,4.0,2,1.0,1,1,1
975,3,4.0,4,9,250.0,4,2,1.0,3,2,4.0,0,19.0,0,0,1.0,3,1.0,0,1,0
976,1,4.0,1,0,250.0,4,3,4.0,3,2,4.0,0,19.0,1,2,1.0,0,1.0,1,1,0
977,0,72.0,4,9,18424.0,4,0,1.0,3,0,4.0,2,75.0,0,0,4.0,3,2.0,0,1,1
978,0,4.0,1,0,250.0,0,0,1.0,3,0,1.0,3,75.0,1,2,4.0,2,2.0,1,0,0
979,1,4.0,4,9,18424.0,3,1,1.0,2,2,1.0,2,75.0,0,2,1.0,2,1.0,0,1,1
980,3,4.0,2,0,250.0,2,0,4.0,3,2,1.0,0,19.0,0,0,1.0,3,1.0,0,1,1
981,3,4.0,4,2,250.0,4,0,4.0,3,2,1.0,0,75.0,0,2,1.0,0,1.0,0,1,0
982,3,72.0,3,4,250.0,0,0,4.0,3,2,1.0,0,19.0,2,2,1.0,3,2.0,1,1,0
983,0,4.0,0,5,250.0,0,0,1.0,3,2,1.0,1,19.0,2,2,4.0,1,2.0,1,0,1
984,1,4.0,0,9,18424.0,0,4,1.0,0,0,1.0,3,19.0,2,2,4.0,1,1.0,1,1,1
985,0,4.0,4,9,18424.0,4,0,1.0,3,0,1.0,3,75.0,1,1,1.0,0,1.0,0,0,0
986,0,4.0,4,9,250.0,0,4,4.0,3,2,1.0,0,75.0,0,1,4.0,3,1.0,1,1,1
987,2,72.0,0,3,250.0,2,0,1.0,3,2,1.0,0,19.0,2,2,1.0,1,2.0,1,1,0
988,2,4.0,0,0,250.0,1,3,1.0,0,1,4.0,2,19.0,2,2,1.0,2,1.0,0,0,0
989,3,72.0,3,0,18424.0,4,4,1.0,1,0,1.0,3,19.0,0,0,1.0,0,1.0,0,0,1
990,3,72.0,1,9,18424.0,1,0,4.0,3,1,4.0,0,19.0,0,2,4.0,2,1.0,1,1,0
991,3,72.0,0,0,18424.0,0,0,1.0,1,2,1.0,1,19.0,0,0,1.0,1,1.0,0,1,1
992,3,72.0,1,0,18424.0,4,0,1.0,3,1,1.0,0,19.0,0,0,1.0,1,1.0,0,0,1
993,3,4.0,1,5,18424.0,2,3,1.0,0,0,4.0,3,19.0,1,0,4.0,0,2.0,1,0,0
994,1,4.0,3,0,250.0,4,2,1.0,2,0,1.0,3,19.0,2,2,1.0,1,1.0,0,0,0
995,2,72.0,4,9,18424.0,4,2,1.0,3,0,1.0,0,75.0,0,2,1.0,2,1.0,0,0,0
996,0,4.0,4,9,250.0,4,0,4.0,2,2,4.0,0,19.0,2,2,1.0,3,1.0,0,1,0
997,3,4.0,4,8,18424.0,4,0,1.0,3,0,1.0,3,75.0,2,2,1.0,0,1.0,0,0,0
998,1,4.0,4,8,250.0,4,1,1.0,0,0,1.0,3,19.0,2,2,1.0,1,2.0,0,0,0
999,3,72.0,0,0,18424.0,0,4,1.0,0,0,1.0,3,19.0,0,2,4.0,3,1.0,0,0,1
1000,3,72.0,0,4,250.0,0,0,4.0,0,2,4.0,0,19.0,2,1,1.0,1,1.0,1,1,1
1001,3,4.0,4,0,250.0,0,0,1.0,2,2,4.0,3,19.0,2,0,4.0,3,1.0,0,1,1
1002,2,4.0,4,9,18424.0,4,1,1.0,0,0,4.0,3,19.0,2,0,1.0,3,2.0,0,0,0
1003,3,72.0,0,6,250.0,3,2,4.0,3,2,1.0,0,19.0,1,2,1.0,0,1.0,1,1,0
1004,2,72.0,0,0,250.0,0,0,1.0,1,2,4.0,2,19.0,2,2,4.0,0,1.0,1,1,0
1005,3,4.0,1,0,250.0,0,1,1.0,1,2,1.0,2,19.0,0,1,1.0,3,2.0,1,1,1
1006,0,4.0,4,9,250.0,4,0,1.0,0,0,1.0,1,75.0,2,2,1.0,1,2.0,0,0,0
1007,0,72.0,0,9,250.0,2,4,1.0,0,0,1.0,1,19.0,2,2,4.0,0,2.0,1,0,0
1008,3,72.0,4,9,250.0,4,0,1.0,3,2,1.0,0,19.0,2,2,1.0,1,1.0,1,1,0
1009,3,4.0,0,0,250.0,0,4,1.0,1,2,1.0,1,19.0,0,0,1.0,1,1.0,0,1,1
1010,3,4.0,4,7,250.0,4,4,4.0,3,2,1.0,1,19.0,0,0,1.0,3,1.0,0,1,0
1011,3,72.0,0,0,18424.0,0,0,1.0,0,1,4.0,3,19.0,0,1,1.0,0,1.0,1,0,0
1012,2,4.0,2,3,250.0,3,2,4.0,2,2,1.0,0,19.0,1,2,1.0,3,1.0,0,0,0
1013,3,4.0,4,2,18424.0,4,2,1.0,3,0,1.0,1,75.0,0,0,1.0,0,1.0,0,1,0
1014,1,4.0,4,2,250.0,0,0,4.0,3,2,1.0,2,75.0,0,0,4.0,3,1.0,0,1,1
1015,0,4.0,4,9,250.0,0,0,1.0,2,2,1.0,0,75.0,2,2,1.0,3,1.0,1,1,1
1016,0,4.0,0,2,250.0,3,4,1.0,1,0,4.0,3,19.0,1,1,4.0,0,1.0,1,0,0
1017,2,72.0,2,0,18424.0,0,2,1.0,1,0,4.0,3,19.0,0,0,4.0,1,1.0,0,1,1
1018,0,58.6833176612854,4,9,250.0,1,0,1.0,3,2,1.0,0,75.0,2,2,1.0,0,1.0,1,1,0
1019,2,72.0,3,5,250.0,0,0,1.0,3,2,4.0,0,19.0,2,2,1.0,0,1.0,0,1,1
1020,0,4.0,0,9,18424.0,0,4,1.0,0,0,1.0,3,19.0,2,1,4.0,2,2.0,1,0,0
1021,3,4.0,4,9,250.0,3,0,4.0,3,2,1.0,0,19.0,0,0,1.0,3,1.0,1,1,1
1022,0,4.0,0,5,18424.0,0,2,1.0,0,0,1.0,3,19.0,1,2,4.0,2,2.0,1,0,0
1023,0,4.0,4,8,250.0,0,4,1.0,0,1,1.0,2,19.0,1,0,1.0,2,2.0,1,0,1
1024,3,72.0,3,6,250.0,4,4,4.0,1,0,4.0,0,19.0,0,0,4.0,3,2.0,0,0,1
1025,2,4.0,4,7,250.0,0,3,1.0,0,2,1.0,1,19.0,0,0,4.0,3,1.0,1,1,1
1026,2,4.0,1,6,18424.0,4,4,1.0,1,0,1.0,1,75.0,0,2,1.0,2,2.0,0,0,0
1027,0,4.0,0,0,250.0,0,4,1.0,0,0,1.0,2,19.0,2,2,4.0,3,2.0,1,0,0
1028,1,4.0,3,9,18424.0,4,2,1.0,0,0,1.0,3,19.0,1,1,1.0,0,2.0,0,0,0
1029,3,72.0,4,2,250.0,3,0,4.0,3,2,4.0,0,19.0,0,2,1.0,2,1.0,1,1,0
1030,0,4.0,1,6,250.0,1,2,1.0,3,1,1.0,1,75.0,0,2,1.0,0,1.0,1,1,0
1031,1,72.0,4,9,250.0,3,0,1.0,0,2,1.0,1,19.0,2,2,1.0,0,1.0,1,1,0
1032,2,72.0,4,9,250.0,4,0,1.0,3,2,4.0,0,75.0,0,0,1.0,3,1.0,1,1,1
1033,0,4.0,4,9,250.0,3,1,1.0,0,2,1.0,1,75.0,1,0,1.0,3,2.0,0,0,1
1034,2,72.0,0,0,250.0,2,0,4.0,0,0,1.0,0,19.0,2,2,1.0,0,1.0,0,1,0
1035,0,4.0,0,9,18424.0,2,4,1.0,0,0,1.0,3,75.0,0,0,4.0,0,1.0,1,0,1
1036,1,4.0,0,0,250.0,0,0,1.0,3,2,4.0,2,19.0,0,0,4.0,3,1.0,0,1,1
1037,1,4.0,0,0,250.0,4,2,1.0,0,0,1.0,3,19.0,2,2,1.0,0,1.0,0,0,0
1038,1,72.0,4,8,18424.0,4,0,1.0,3,0,1.0,0,75.0,0,2,1.0,1,1.0,0,1,1
1039,2,4.0,0,9,18424.0,3,4,1.0,1,0,4.0,1,19.0,0,1,4.0,3,2.0,1,0,0
1040,1,4.0,2,1,18424.0,4,1,1.0,0,0,1.0,3,19.0,1,2,4.0,0,2.0,0,0,0
1041,1,4.0,0,0,18424.0,0,1,1.0,0,0,4.0,3,19.0,2,2,4.0,3,2.0,1,0,0
1042,1,4.0,4,9,18424.0,2,1,1.0,2,0,1.0,2,19.0,0,0,4.0,2,2.0,1,1,1
1043,0,4.0,4,9,250.0,0,0,1.0,3,2,1.0,0,75.0,1,1,4.0,3,2.0,1,1,1
1044,3,4.0,0,0,18424.0,2,4,1.0,0,0,1.0,3,19.0,0,0,1.0,3,1.0,1,0,1
1045,3,4.0,0,2,18424.0,0,4,1.0,1,0,1.0,3,19.0,0,2,4.0,2,2.0,1,0,0
1046,0,4.0,0,8,250.0,0,3,1.0,0,2,1.0,0,19.0,2,2,1.0,2,2.0,1,0,0
1047,0,72.0,4,9,250.0,2,3,1.0,0,0,1.0,2,75.0,2,1,4.0,0,2.0,1,0,1
1048,2,4.0,0,0,18424.0,0,1,1.0,0,0,4.0,3,19.0,2,0,4.0,1,2.0,0,0,0
1049,1,72.0,4,0,250.0,4,0,1.0,3,1,4.0,0,19.0,0,0,1.0,0,1.0,0,1,1
1050,3,72.0,1,0,250.0,2,0,4.0,3,2,4.0,0,19.0,1,2,1.0,0,1.0,1,1,0
1051,3,4.0,4,0,250.0,0,1,1.0,0,2,4.0,0,19.0,1,0,1.0,3,1.0,0,1,0
1052,2,72.0,0,0,250.0,2,3,1.0,1,2,1.0,0,19.0,0,0,1.0,3,1.0,0,1,1
1053,0,72.0,0,9,250.0,0,2,1.0,0,1,1.0,0,19.0,2,2,1.0,1,2.0,1,0,0
1054,0,4.0,0,0,250.0,0,3,1.0,0,2,1.0,0,19.0,2,1,1.0,3,2.0,1,0,1
1055,1,4.0,2,2,250.0,4,4,4.0,2,2,1.0,0,19.0,2,2,1.0,2,1.0,1,1,0
1056,0,4.0,3,0,250.0,0,0,1.0,0,2,1.0,3,19.0,2,0,1.0,0,1.0,0,1,0
1057,3,4.0,0,4,18424.0,4,4,1.0,0,0,1.0,3,19.0,0,0,1.0,0,1.0,1,0,0
1058,0,4.0,4,7,250.0,0,3,1.0,3,2,4.0,2,75.0,0,0,4.0,3,2.0,1,0,0
1059,1,72.0,1,9,250.0,1,0,1.0,0,2,1.0,0,19.0,2,0,1.0,0,1.0,1,1,1
1060,3,4.0,3,3,250.0,4,3,4.0,1,2,4.0,0,19.0,1,1,1.0,2,1.0,0,1,1
1061,1,4.0,4,0,250.0,4,1,1.0,3,0,1.0,2,19.0,0,0,1.0,1,2.0,0,1,1
1062,2,72.0,0,1,250.0,2,2,4.0,3,2,1.0,0,19.0,1,2,1.0,3,1.0,1,1,0
1063,0,4.0,1,6,18424.0,2,4,1.0,0,0,1.0,3,19.0,0,0,4.0,1,2.0,0,0,1
1064,2,4.0,0,2,18424.0,0,4,1.0,0,0,4.0,3,19.0,2,0,1.0,1,1.0,1,0,1
1065,0,4.0,0,1,250.0,4,4,1.0,3,0,4.0,1,19.0,0,1,4.0,3,2.0,1,0,1
1066,0,4.0,1,7,18424.0,0,1,1.0,0,0,1.0,3,19.0,2,1,4.0,0,2.0,0,0,0
1067,1,72.0,0,5,250.0,0,1,1.0,0,2,4.0,3,19.0,2,2,4.0,0,2.0,0,1,0
1068,3,72.0,4,0,18424.0,4,0,1.0,3,1,1.0,2,75.0,0,1,1.0,0,1.0,0,1,1
1069,1,4.0,0,0,250.0,2,4,1.0,3,0,1.0,3,19.0,0,0,4.0,1,1.0,1,1,1
1070,2,72.0,1,0,250.0,0,0,1.0,3,2,1.0,0,19.0,0,1,1.0,1,1.0,0,1,1
1071,3,72.0,1,8,250.0,0,0,1.0,0,2,4.0,2,19.0,2,0,4.0,0,1.0,1,1,0
1072,1,4.0,4,9,250.0,0,0,1.0,3,2,1.0,0,75.0,0,0,1.0,1,1.0,1,1,1
1073,1,4.0,1,0,250.0,0,1,1.0,0,1,4.0,3,19.0,2,0,4.0,3,2.0,0,0,0
1074,0,4.0,0,4,250.0,0,4,1.0,0,2,1.0,2,19.0,0,1,4.0,3,2.0,1,1,1
1075,2,72.0,0,0,250.0,0,4,4.0,3,1,1.0,0,19.0,0,2,1.0,0,1.0,1,1,0
1076,0,4.0,1,0,250.0,0,4,1.0,0,1,1.0,3,19.0,2,0,1.0,0,1.0,0,1,0
1077,3,72.0,2,2,250.0,3,0,4.0,3,2,4.0,0,19.0,2,2,1.0,3,1.0,0,1,0
1078,2,4.0,0,0,250.0,0,0,4.0,1,0,1.0,2,19.0,2,2,1.0,0,1.0,1,1,0
1079,0,4.0,4,9,18424.0,1,4,1.0,2,0,1.0,3,75.0,0,0,4.0,1,2.0,1,0,1
1080,1,4.0,1,3,18424.0,0,4,1.0,0,0,1.0,3,19.0,0,0,1.0,3,2.0,1,0,1
1081,0,4.0,0,2,250.0,4,4,1.0,0,0,1.0,2,19.0,1,0,4.0,2,1.0,1,0,1
1082,3,72.0,0,9,18424.0,3,2,1.0,0,0,4.0,2,19.0,2,0,1.0,3,1.0,0,1,1
1083,0,4.0,3,9,18424.0,3,4,1.0,0,0,1.0,3,19.0,1,2,1.0,3,2.0,1,0,0
1084,2,4.0,1,1,250.0,0,4,1.0,0,2,1.0,3,19.0,2,1,1.0,2,1.0,1,1,0
1085,2,72.0,2,8,250.0,3,0,1.0,1,2,4.0,0,19.0,2,1,1.0,0,1.0,0,1,1
1086,3,4.0,4,2,18424.0,2,0,1.0,1,0,1.0,3,19.0,2,0,1.0,0,1.0,0,0,0
1087,1,72.0,0,4,18424.0,0,4,1.0,0,0,1.0,2,19.0,0,2,4.0,0,1.0,1,1,1
1088,0,72.0,0,5,18424.0,2,4,1.0,1,0,1.0,3,19.0,0,2,4.0,1,2.0,1,0,0
1089,3,4.0,0,1,18424.0,2,4,1.0,0,0,1.0,3,19.0,0,0,4.0,1,2.0,1,0,0
1090,0,4.0,4,9,18424.0,4,4,1.0,0,0,4.0,1,75.0,0,0,1.0,2,2.0,1,0,1
1091,0,4.0,0,3,250.0,0,4,4.0,0,2,1.0,0,19.0,2,2,1.0,3,1.0,1,1,1
1092,1,4.0,1,9,18424.0,2,4,1.0,3,0,1.0,2,19.0,0,2,4.0,3,2.0,1,0,0
1093,3,72.0,1,0,250.0,0,0,1.0,3,2,4.0,0,19.0,0,2,4.0,3,2.0,0,1,1
1094,2,4.0,0,3,250.0,0,3,1.0,0,0,1.0,3,19.0,2,2,4.0,0,2.0,1,0,0
1095,2,4.0,4,0,250.0,3,0,1.0,0,0,1.0,0,19.0,0,0,1.0,3,2.0,0,0,0
1096,0,4.0,1,4,250.0,4,4,1.0,2,1,1.0,1,19.0,0,0,1.0,1,1.0,0,1,1
1097,0,4.0,4,9,250.0,4,1,1.0,3,1,1.0,1,75.0,1,0,1.0,0,1.0,0,1,1
1098,0,72.0,3,1,250.0,4,0,1.0,3,0,1.0,3,75.0,2,1,1.0,1,1.0,0,1,1
1099,1,72.0,1,3,250.0,0,0,1.0,0,2,4.0,3,19.0,2,0,3.7054609060287476,2,1.0,0,1,1
1100,2,4.0,4,9,250.0,4,4,1.0,1,2,1.0,0,19.0,2,0,1.0,2,1.0,1,1,1
1101,3,72.0,4,9,250.0,4,4,1.0,3,1,4.0,1,19.0,0,0,4.0,1,1.0,1,1,1
1102,0,4.0,0,9,18424.0,1,4,1.0,0,0,1.0,2,75.0,0,2,4.0,3,2.0,1,0,0
1103,2,72.0,1,0,250.0,0,0,4.0,3,2,4.0,0,19.0,1,0,1.0,3,1.0,0,1,1
1104,1,4.0,4,8,18424.0,3,0,1.0,3,0,1.0,3,75.0,0,2,4.0,0,2.0,1,0,0
1105,3,72.0,2,9,18424.0,0,1,1.0,0,1,1.0,3,19.0,0,1,4.0,3,1.0,0,1,1
1106,0,4.0,4,0,250.0,3,0,4.0,3,2,1.0,0,19.0,2,2,1.0,3,2.0,0,1,0
1107,1,72.0,0,0,250.0,0,0,1.0,3,2,4.0,0,19.0,2,2,4.0,0,2.0,0,1,0
1108,0,4.0,3,9,18424.0,0,4,1.0,0,0,1.0,3,75.0,1,0,4.0,1,2.0,1,0,1
1109,1,4.0,3,9,250.0,3,1,1.0,3,1,4.0,0,19.0,0,2,4.0,1,1.0,1,0,0
1110,2,4.0,4,0,250.0,1,0,4.0,3,2,1.0,0,19.0,2,0,1.0,3,1.0,0,1,1
1111,3,72.0,0,0,250.0,4,0,1.0,3,2,1.0,0,19.0,0,2,1.0,0,1.0,0,1,1
1112,3,4.0,0,0,250.0,0,0,4.0,3,2,1.0,0,19.0,0,1,1.0,3,1.0,1,1,1
1113,3,72.0,4,6,250.0,4,1,1.0,3,2,4.0,0,19.0,0,0,1.0,1,1.0,1,1,1
1114,3,4.0,4,0,250.0,4,2,1.0,1,1,1.0,2,19.0,0,0,1.0,2,1.0,0,1,0
1115,0,4.0,1,6,250.0,0,4,1.0,2,0,4.0,3,19.0,0,0,4.0,0,2.0,1,0,1
1116,0,72.0,1,9,18424.0,4,2,1.0,0,0,4.0,0,19.0,0,0,4.0,2,1.0,1,0,1
1117,1,4.0,3,0,250.0,0,0,1.0,0,2,1.0,3,19.0,2,1,4.0,3,2.0,1,0,0
1118,3,72.0,4,2,250.0,4,0,1.0,3,2,4.0,0,19.0,2,2,1.0,1,2.0,0,0,0
1119,3,72.0,0,2,250.0,0,0,4.0,2,2,4.0,0,19.0,2,2,1.0,0,1.0,1,1,0
1120,1,72.0,0,0,250.0,0,4,1.0,0,2,1.0,0,19.0,0,0,4.0,3,1.0,1,0,1
1121,2,4.0,4,1,250.0,4,4,1.0,1,1,1.0,2,19.0,0,0,1.0,3,2.0,0,1,0
1122,1,4.0,3,0,250.0,0,3,1.0,3,2,1.0,2,19.0,0,0,4.0,3,2.0,0,1,1
1123,2,72.0,2,2,250.0,1,0,1.0,3,2,1.0,0,19.0,2,2,1.0,0,1.0,0,1,1
1124,3,4.0,4,2,250.0,0,0,1.0,3,2,1.0,0,19.0,0,1,1.0,3,1.0,1,1,0
1125,1,4.0,2,9,250.0,2,4,1.0,0,1,1.0,2,19.0,1,1,4.0,1,2.0,1,0,0
1126,1,4.0,2,0,250.0,0,0,1.0,1,2,1.0,2,19.0,2,2,1.0,0,1.0,1,1,0
1127,0,4.0,4,9,250.0,1,3,1.0,0,2,1.0,3,75.0,2,1,1.0,1,1.0,1,1,1
1128,3,72.0,1,2,250.0,3,0,4.0,3,2,4.0,0,19.0,0,2,1.0,2,1.0,1,1,1
1129,2,4.0,3,6,18424.0,1,0,1.0,3,1,1.0,2,19.0,0,2,4.0,1,1.0,0,1,0
1130,3,72.0,0,0,250.0,0,0,1.0,3,2,1.0,0,19.0,0,2,4.0,2,1.0,1,1,1
1131,0,4.0,0,9,250.0,3,4,1.0,0,0,1.0,3,19.0,2,1,4.0,3,1.0,0,1,1
1132,0,4.0,3,6,18424.0,0,2,1.0,0,0,1.0,3,75.0,0,2,4.0,3,1.0,1,0,0
1133,1,72.0,0,0,18424.0,0,4,1.0,0,0,1.0,2,19.0,0,1,4.0,3,1.0,0,1,1
1134,1,72.0,2,0,250.0,0,0,4.0,3,2,1.0,0,19.0,0,2,1.0,3,1.0,0,1,1
1135,3,72.0,0,0,250.0,0,3,1.0,0,2,4.0,0,19.0,1,0,1.0,0,1.0,1,1,0
1136,3,4.0,3,2,18424.0,4,4,4.0,3,0,1.0,0,19.0,0,2,1.0,2,2.0,1,0,0
1137,3,4.0,4,0,250.0,1,0,4.0,3,2,4.0,1,19.0,2,2,1.0,3,1.0,0,0,0
1138,3,4.0,4,0,18424.0,1,2,1.0,3,2,1.0,1,19.0,0,2,1.0,3,2.0,1,0,0
1139,3,72.0,2,9,18424.0,3,0,1.0,2,0,4.0,0,19.0,0,0,4.0,1,1.0,1,1,1
1140,0,4.0,2,9,250.0,0,4,1.0,0,0,1.0,3,19.0,1,1,4.0,1,1.0,1,0,1
1141,1,72.0,4,4,250.0,1,0,1.0,3,2,4.0,0,19.0,0,0,1.0,3,1.0,0,1,1
1142,2,4.0,0,9,250.0,3,0,4.0,3,2,1.0,0,19.0,1,2,1.0,3,1.0,1,1,0
1143,1,4.0,4,9,250.0,4,3,1.0,2,0,1.0,0,19.0,0,1,1.0,2,1.0,1,1,0
1144,2,4.0,2,4,18424.0,0,0,1.0,0,2,4.0,3,19.0,2,2,1.0,3,2.0,1,0,0
1145,3,72.0,2,9,18424.0,1,0,4.0,3,2,4.0,0,19.0,0,2,4.0,3,2.0,1,1,0
1146,0,4.0,0,0,18424.0,0,4,1.0,0,0,1.0,3,75.0,0,0,4.0,2,2.0,1,0,1
1147,0,4.0,0,5,250.0,0,4,1.0,0,0,1.0,3,19.0,2,2,1.0,1,2.0,1,0,0
1148,1,4.0,0,9,18424.0,4,4,1.0,2,0,1.0,3,75.0,0,2,4.0,1,2.0,1,0,0
1149,1,4.0,0,0,250.0,1,4,1.0,3,2,1.0,0,19.0,0,0,1.0,3,1.0,1,1,1
1150,1,72.0,0,6,250.0,3,3,1.0,0,2,4.0,1,19.0,2,1,1.0,0,1.0,1,1,1
1151,3,4.0,3,0,250.0,4,3,4.0,2,0,1.0,0,19.0,0,2,1.0,3,1.0,0,0,0
1152,3,4.0,0,4,250.0,3,4,4.0,0,1,1.0,0,19.0,2,2,1.0,0,1.0,1,1,0
1153,2,4.0,4,7,18424.0,4,2,1.0,3,0,1.0,0,75.0,0,2,1.0,1,1.0,1,0,0
1154,3,4.0,3,0,250.0,4,0,4.0,2,0,4.0,0,19.0,1,1,1.0,1,1.0,0,1,0
1155,3,4.0,1,3,18424.0,1,0,1.0,3,1,1.0,2,19.0,1,2,1.0,0,1.0,1,1,0
1156,1,4.0,4,6,18424.0,1,0,1.0,0,0,1.0,3,19.0,2,1,1.0,0,1.0,1,0,0
1157,2,72.0,4,7,250.0,4,2,1.0,3,1,1.0,0,19.0,0,2,1.0,3,2.0,0,0,0
1158,1,4.0,3,1,250.0,1,4,1.0,3,1,1.0,2,19.0,0,0,1.0,0,1.0,1,0,1
1159,3,72.0,0,0,250.0,3,4,1.0,0,0,4.0,3,19.0,1,0,4.0,0,1.0,0,1,1
1160,0,4.0,0,9,18424.0,1,4,1.0,0,0,1.0,3,75.0,1,2,4.0,1,2.0,1,0,0
1161,1,4.0,1,8,250.0,0,0,1.0,0,2,1.0,3,19.0,2,1,4.0,0,1.0,1,1,1
1162,1,4.0,1,0,250.0,0,3,4.0,3,2,1.0,2,19.0,1,0,1.0,3,1.0,0,1,0
1163,3,4.0,0,0,250.0,2,0,1.0,0,2,4.0,3,19.0,2,2,1.0,3,1.0,0,0,0
1164,3,72.0,0,0,250.0,3,0,4.0,3,0,4.0,1,19.0,2,2,4.0,0,1.0,0,0,0
1165,3,4.0,4,9,14471.062360048294,4,0,4.0,3,0,4.0,0,75.0,0,0,1.0,2,1.0,0,1,1
1166,0,72.0,0,8,250.0,2,1,4.0,1,2,1.0,0,19.0,1,2,1.0,3,1.0,0,1,1
1167,2,72.0,0,0,250.0,0,0,4.0,0,2,4.0,0,19.0,2,2,1.0,2,2.0,0,1,0
1168,2,4.0,4,9,250.0,1,0,1.0,3,2,1.0,0,19.0,2,2,1.0,1,2.0,1,1,0
1169,2,4.0,4,9,18424.0,3,1,1.0,3,0,1.0,2,19.0,0,0,1.0,1,1.0,1,1,1
1170,1,4.0,0,2,250.0,0,2,4.0,3,2,1.0,0,19.0,2,2,4.0,1,2.0,1,1,1
1171,3,72.0,4,4,250.0,4,0,4.0,3,1,1.0,0,19.0,0,0,1.0,3,2.0,0,1,1
1172,1,4.0,4,5,18424.0,1,0,1.0,3,0,1.0,3,19.0,2,2,4.0,0,1.0,0,0,0
1173,3,4.0,0,0,250.0,1,4,4.0,0,2,1.0,2,19.0,2,2,1.0,3,2.0,1,0,0
1174,2,72.0,2,0,18424.0,4,3,1.0,3,0,1.0,3,19.0,0,0,1.0,0,1.0,0,0,1
1175,0,4.0,4,9,250.0,4,3,1.0,0,0,1.0,2,75.0,2,2,1.0,0,1.0,0,1,0
1176,3,72.0,0,0,18424.0,0,2,1.0,2,2,4.0,0,19.0,0,0,4.0,3,1.0,0,1,1
1177,3,4.0,4,0,250.0,0,0,4.0,3,2,4.0,0,19.0,1,2,1.0,2,2.0,1,0,0
1178,2,72.0,4,2,250.0,4,0,1.0,3,0,1.0,0,75.0,0,2,1.0,0,1.0,0,1,0
1179,0,4.0,3,9,250.0,2,0,1.0,0,2,4.0,1,19.0,2,2,1.0,3,1.0,0,0,0
1180,1,72.0,0,3,250.0,2,4,1.0,0,0,1.0,0,19.0,0,2,4.0,2,2.0,1,0,0
1181,3,72.0,0,7,18424.0,4,4,1.0,0,0,4.0,3,19.0,0,0,4.0,0,1.0,0,0,1
