,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
950,0,4.0,4,9,250.0,1,4,4.0,1,2,4.0,0,19.0,2,0,1.0,0,1.0,1,1,1
951,1,4.0,0,9,250.0,4,4,4.0,3,2,4.0,0,19.0,0,0,1.0,0,1.0,1,1,1
952,0,72.0,1,2,18424.0,1,1,1.0,3,2,1.0,0,19.0,2,1,1.0,0,1.0,1,1,1
953,0,4.0,0,9,250.0,1,0,4.0,3,2,1.0,1,75.0,2,2,1.0,3,1.0,1,1,1
954,0,72.0,0,9,250.0,4,0,4.0,3,1,1.0,0,19.0,1,2,1.0,2,1.0,1,1,1
955,3,4.0,0,7,18424.0,4,4,1.0,3,2,1.0,3,75.0,0,0,1.0,3,1.0,1,0,1
956,3,4.0,3,0,250.0,1,0,1.0,0,2,1.0,0,19.0,0,2,1.0,3,1.0,0,0,0
957,1,4.0,1,9,250.0,3,4,1.0,0,2,4.0,0,19.0,0,0,1.0,0,1.0,1,1,1
958,1,72.0,4,1,18424.0,2,1,1.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,0
959,3,72.0,4,0,250.0,0,3,4.0,0,2,1.0,0,19.0,2,0,1.0,0,1.0,0,1,0
960,3,4.0,3,8,250.0,4,0,1.0,3,1,1.0,0,19.0,0,2,1.0,3,1.0,0,1,1
961,0,4.0,4,8,250.0,0,3,1.0,1,2,4.0,1,75.0,1,0,1.0,0,1.0,1,1,1
962,3,4.0,0,3,250.0,4,0,4.0,3,2,1.0,3,75.0,1,2,1.0,3,1.0,0,1,1
963,3,4.0,0,1,250.0,1,0,4.0,3,1,1.0,3,19.0,1,1,4.0,3,1.0,0,1,1
964,3,4.0,4,8,250.0,0,4,1.0,1,2,4.0,2,19.0,0,1,1.0,0,1.0,1,1,1
965,3,72.0,2,0,18424.0,2,1,1.0,1,2,1.0,3,19.0,0,0,1.0,3,1.0,0,0,0
966,3,4.0,1,0,250.0,0,0,1.0,0,2,1.0,0,19.0,0,2,1.0,3,1.0,0,1,0
967,0,4.0,4,8,250.0,1,4,1.0,0,2,4.0,0,19.0,2,0,1.0,0,1.0,1,1,1
968,3,4.0,4,4,250.0,4,4,1.0,0,2,4.0,2,19.0,2,2,1.0,0,1.0,0,1,1
969,3,72.0,3,3,18424.0,2,2,1.0,2,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,1
970,0,4.0,0,9,18424.0,0,0,4.0,3,1,1.0,0,75.0,2,2,1.0,2,1.0,1,0,1
971,0,4.0,4,7,250.0,2,4,1.0,0,2,4.0,0,19.0,1,0,1.0,0,1.0,1,1,1
972,0,4.0,4,0,250.0,4,0,1.0,0,2,1.0,2,19.0,0,2,1.0,3,1.0,0,1,1
973,3,72.0,2,0,18424.0,3,0,1.0,3,2,1.0,3,19.0,0,2,1.0,3,1.0,0,1,1
974,3,4.0,4,1,250.0,4,3,1.0,0,2,4.0,0,19.0,1,2,1.0,2,1.0,0,0,0
975,3,4.0,3,9,250.0,0,2,1.0,3,2,4.0,2,75.0,2,1,1.0,1,1.0,1,1,1
976,1,4.0,3,9,18424.0,4,4,4.0,3,2,1.0,0,19.0,0,1,1.0,0,1.0,1,1,1
977,3,4.0,2,7,18424.0,2,4,1.0,3,2,1.0,3,75.0,0,0,1.0,0,1.0,1,1,1
978,3,72.0,4,1,250.0,4,1,4.0,3,2,4.0,0,19.0,1,1,1.0,0,1.0,0,1,1
979,3,4.0,2,7,250.0,3,4,1.0,3,2,4.0,3,75.0,0,0,1.0,3,1.0,1,1,1
980,0,4.0,3,0,250.0,0,0,1.0,0,2,1.0,3,19.0,2,2,1.0,3,1.0,0,1,0
981,0,72.0,4,0,250.0,4,3,4.0,0,2,1.0,0,19.0,2,0,1.0,0,1.0,1,0,0
982,3,4.0,0,5,250.0,3,0,4.0,3,2,4.0,3,19.0,1,2,4.0,3,1.0,0,1,1
983,0,4.0,2,0,250.0,4,0,1.0,0,2,1.0,1,19.0,0,2,4.0,3,1.0,0,1,0
984,0,4.0,2,0,250.0,0,0,4.0,0,2,1.0,3,19.0,2,2,4.0,3,1.0,0,0,0
985,0,4.0,3,0,250.0,0,0,1.0,0,2,1.0,3,19.0,1,2,1.0,2,1.0,0,0,0
986,0,72.0,4,0,250.0,4,0,1.0,0,2,4.0,3,19.0,0,2,4.0,2,1.0,0,0,0
987,3,4.0,3,6,250.0,0,4,4.0,3,2,1.0,0,19.0,2,0,1.0,0,1.0,0,1,1
988,0,4.0,4,2,250.0,0,0,1.0,0,2,1.0,0,19.0,2,2,1.0,3,1.0,0,1,0
989,3,4.0,4,2,250.0,0,1,1.0,0,2,4.0,1,19.0,2,1,1.0,0,1.0,0,1,1
990,0,4.0,4,8,250.0,0,0,1.0,0,2,4.0,0,19.0,2,0,1.0,3,1.0,1,1,1
991,2,4.0,4,1,250.0,0,3,1.0,0,2,4.0,0,19.0,2,1,1.0,0,1.0,1,1,0
992,0,72.0,3,0,250.0,4,0,1.0,1,2,1.0,3,19.0,0,2,4.0,3,1.0,0,0,0
993,3,4.0,0,9,250.0,4,0,4.0,3,1,1.0,1,19.0,0,2,1.0,3,1.0,0,1,1
994,0,4.0,4,7,250.0,3,1,1.0,0,2,4.0,0,19.0,1,1,1.0,0,1.0,0,1,1
995,3,4.0,4,9,250.0,0,4,4.0,3,2,1.0,3,75.0,2,0,1.0,1,1.0,1,1,1
996,3,72.0,3,4,18424.0,2,4,4.0,3,2,1.0,1,19.0,1,0,4.0,0,1.0,1,0,0
997,3,4.0,0,9,250.0,4,0,1.0,3,1,4.0,3,75.0,0,2,4.0,3,1.0,0,1,1
998,1,72.0,4,9,250.0,4,4,4.0,0,2,4.0,0,19.0,1,0,1.0,0,1.0,1,1,1
999,3,4.0,4,6,250.0,1,2,1.0,0,2,4.0,0,19.0,2,2,1.0,0,1.0,0,1,1
1000,0,72.0,3,9,250.0,3,0,1.0,1,2,1.0,0,19.0,0,2,1.0,0,1.0,0,0,1
1001,0,72.0,1,2,18424.0,1,4,4.0,3,1,1.0,3,75.0,0,0,1.0,0,1.0,1,0,0
1002,0,72.0,4,8,250.0,4,0,4.0,3,2,1.0,0,19.0,1,0,1.0,0,1.0,1,1,1
1003,1,72.0,3,3,250.0,3,3,4.0,3,2,4.0,2,19.0,0,0,1.0,0,1.0,1,1,1
1004,3,4.0,3,5,250.0,4,4,4.0,3,2,4.0,3,75.0,1,1,1.0,0,1.0,1,1,0
1005,1,4.0,1,9,250.0,0,2,4.0,3,2,1.0,0,19.0,2,0,1.0,0,1.0,1,1,1
1006,3,72.0,4,9,18424.0,4,4,4.0,3,2,4.0,0,75.0,0,0,1.0,0,1.0,1,1,1
1007,3,4.0,4,1,250.0,0,1,1.0,3,2,4.0,0,19.0,2,0,1.0,0,1.0,0,1,1
1008,1,4.0,3,9,250.0,4,4,4.0,3,2,4.0,0,19.0,1,1,1.0,0,1.0,1,1,1
1009,0,4.0,4,1,250.0,0,2,1.0,0,2,4.0,0,19.0,2,2,1.0,0,1.0,1,1,1
1010,3,4.0,0,3,18424.0,0,0,1.0,3,2,1.0,3,19.0,0,1,1.0,3,1.0,0,1,1
1011,0,72.0,3,1,250.0,2,1,1.0,0,2,1.0,3,75.0,0,1,1.0,2,1.0,1,1,0
1012,3,72.0,4,4,250.0,3,4,1.0,3,2,4.0,0,19.0,1,0,1.0,0,1.0,0,1,1
1013,0,4.0,4,9,250.0,3,1,1.0,3,2,1.0,0,19.0,1,0,1.0,0,1.0,0,0,1
1014,3,4.0,1,9,250.0,4,4,4.0,3,2,4.0,1,19.0,1,0,4.0,0,1.0,1,1,1
1015,3,4.0,4,1,250.0,0,2,1.0,0,2,4.0,1,19.0,1,1,1.0,0,1.0,0,1,1
1016,0,72.0,4,0,250.0,2,0,1.0,0,2,4.0,0,19.0,1,2,1.0,0,1.0,0,1,1
1017,3,4.0,4,9,250.0,0,4,1.0,3,2,1.0,0,75.0,2,0,1.0,0,1.0,1,1,1
1018,0,4.0,0,9,250.0,1,0,4.0,3,2,1.0,0,19.0,1,2,4.0,3,1.0,0,0,1
1019,3,4.0,1,2,18424.0,4,0,1.0,2,2,4.0,3,75.0,0,2,1.0,1,1.0,1,1,1
1020,0,72.0,4,2,18424.0,0,0,1.0,3,2,1.0,2,19.0,2,0,1.0,0,1.0,0,1,0
1021,3,4.0,2,1,250.0,4,1,1.0,0,2,4.0,0,19.0,0,2,1.0,0,1.0,0,1,1
1022,3,4.0,1,0,18424.0,1,0,1.0,3,2,1.0,3,19.0,0,2,1.0,3,1.0,0,0,1
1023,3,72.0,4,0,18424.0,4,0,1.0,3,1,4.0,3,19.0,0,2,4.0,3,1.0,0,1,0
1024,0,4.0,1,4,250.0,2,0,1.0,3,1,1.0,1,19.0,1,2,1.0,3,1.0,0,1,1
1025,3,4.0,4,7,250.0,2,4,1.0,1,2,1.0,0,75.0,0,0,1.0,0,1.0,1,0,1
1026,0,72.0,2,7,250.0,4,0,4.0,3,2,4.0,0,19.0,2,2,1.0,1,1.0,0,1,1
1027,0,4.0,3,8,250.0,0,0,1.0,2,2,1.0,0,19.0,1,1,4.0,0,1.0,0,0,1
1028,3,72.0,3,4,18424.0,3,3,1.0,0,2,4.0,0,19.0,0,0,1.0,0,1.0,0,1,0
1029,0,4.0,4,8,250.0,3,0,1.0,3,2,1.0,0,19.0,2,0,1.0,0,1.0,0,1,1
1030,3,4.0,4,6,250.0,4,4,4.0,0,2,4.0,0,19.0,2,2,1.0,0,1.0,0,1,1
1031,0,72.0,4,9,250.0,2,3,4.0,3,2,1.0,0,19.0,1,0,1.0,0,1.0,0,1,1
1032,1,72.0,4,0,250.0,3,0,1.0,3,2,3.716457962989807,1,62.095492362976074,0,0,4.0,0,1.0,0,0,1
1033,0,4.0,4,7,250.0,0,0,1.0,0,2,1.0,0,19.0,2,1,1.0,1,1.0,0,1,1
1034,0,72.0,2,4,18424.0,2,4,1.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,1,0,0
1035,0,4.0,3,7,250.0,0,4,4.0,2,2,1.0,0,75.0,1,0,1.0,0,1.0,1,1,0
1036,2,72.0,4,0,250.0,0,4,1.0,0,2,4.0,0,19.0,1,1,1.0,0,1.0,0,0,0
1037,3,72.0,0,5,18424.0,0,0,4.0,3,1,1.0,3,75.0,1,1,1.0,3,1.0,0,1,1
1038,0,4.0,4,9,18424.0,1,1,1.0,3,2,1.0,0,19.0,1,0,1.0,0,1.0,0,1,1
1039,3,72.0,4,0,250.0,2,0,1.0,0,2,4.0,0,19.0,0,2,1.0,0,1.0,0,0,1
1040,0,4.0,0,9,18424.0,4,0,4.0,3,1,1.0,3,75.0,1,2,1.0,3,1.0,1,1,1
1041,3,72.0,3,1,18424.0,4,0,1.0,3,1,1.0,2,19.0,1,2,4.0,3,1.0,0,1,1
1042,0,72.0,4,1,250.0,4,0,1.0,0,2,1.0,0,19.0,1,2,1.0,0,1.0,0,1,1
1043,0,4.0,4,9,250.0,4,3,1.0,3,2,4.0,3,75.0,1,1,1.0,1,1.0,1,1,1
1044,3,4.0,3,6,250.0,4,4,1.0,3,2,4.0,2,19.0,1,0,1.0,0,1.0,1,0,1
1045,3,4.0,1,9,250.0,4,0,4.0,3,1,1.0,0,19.0,0,2,4.0,3,1.0,0,0,1
1046,0,4.0,2,9,250.0,4,0,4.0,3,2,4.0,0,75.0,2,0,4.0,0,1.0,0,0,1
1047,0,4.0,0,1,250.0,0,0,4.0,0,2,1.0,0,19.0,0,1,4.0,3,1.0,0,1,1
1048,3,4.0,1,5,18424.0,4,4,4.0,3,2,4.0,3,75.0,0,1,1.0,0,1.0,1,1,0
1049,3,4.0,4,7,250.0,4,0,1.0,2,2,4.0,0,19.0,0,2,1.0,2,1.0,0,1,1
1050,0,72.0,2,0,250.0,4,0,4.0,3,2,1.0,0,19.0,2,0,4.0,0,1.0,0,1,0
1051,3,4.0,4,5,250.0,4,3,1.0,2,2,4.0,0,19.0,2,0,1.0,0,1.0,0,1,1
1052,3,4.0,2,0,250.0,0,0,1.0,0,2,1.0,3,19.0,0,2,1.0,2,1.0,0,1,0
1053,3,4.0,3,1,250.0,4,4,4.0,0,2,4.0,0,19.0,1,2,1.0,0,1.0,0,1,1
1054,3,72.0,4,0,250.0,4,0,1.0,3,2,4.0,1,19.0,1,2,4.0,1,1.0,0,1,1
1055,3,72.0,4,0,250.0,0,0,1.0,0,2,4.0,0,19.0,1,2,1.0,0,1.0,0,1,0
1056,3,4.0,4,9,250.0,0,4,4.0,3,2,4.0,2,75.0,1,0,1.0,0,1.0,0,1,1
1057,0,72.0,4,9,250.0,4,0,1.0,0,2,4.0,0,19.0,0,1,1.0,0,1.0,0,1,1
1058,3,4.0,4,1,250.0,0,0,1.0,0,2,4.0,0,19.0,1,1,1.0,0,1.0,0,1,1
1059,3,72.0,0,1,18424.0,2,4,1.0,3,2,4.0,1,19.0,1,1,1.0,0,1.0,1,1,0
1060,3,4.0,2,8,18424.0,4,4,1.0,3,1,4.0,3,19.0,0,2,4.0,1,1.0,0,1,1
1061,3,72.0,0,0,250.0,4,0,4.0,1,1,4.0,3,19.0,0,2,4.0,3,1.0,0,0,0
1062,0,4.0,4,3,250.0,0,1,1.0,0,2,4.0,0,19.0,1,0,1.0,0,1.0,0,1,0
1063,3,4.0,4,8,250.0,4,4,1.0,2,2,4.0,3,75.0,1,0,1.0,0,1.0,1,1,1
1064,3,4.0,4,3,250.0,4,3,1.0,1,2,4.0,3,75.0,1,2,1.0,1,1.0,1,1,1
1065,3,4.0,3,0,250.0,0,3,1.0,0,2,4.0,3,19.0,1,2,1.0,3,1.0,0,0,1
1066,3,4.0,0,9,18424.0,4,4,4.0,3,1,1.0,2,19.0,0,1,4.0,1,1.0,0,1,1
1067,0,72.0,4,8,250.0,4,4,1.0,0,2,4.0,0,19.0,0,0,1.0,0,1.0,1,1,0
1068,3,4.0,2,9,18424.0,4,4,4.0,3,1,1.0,1,75.0,0,1,1.0,0,1.0,1,1,1
1069,3,4.0,4,1,250.0,4,1,1.0,1,2,4.0,3,19.0,1,2,1.0,0,1.0,0,1,1
1070,3,72.0,4,0,250.0,3,0,1.0,0,2,4.0,0,19.0,1,1,4.0,0,1.0,0,1,1
1071,0,72.0,4,9,18424.0,1,4,1.0,3,2,4.0,0,75.0,0,0,1.0,0,1.0,1,1,0
1072,3,4.0,0,9,18424.0,2,1,4.0,3,2,1.0,0,75.0,0,1,1.0,3,1.0,1,1,1
1073,0,4.0,4,8,250.0,4,4,4.0,3,2,1.0,0,19.0,1,0,1.0,0,1.0,1,1,0
1074,0,72.0,4,1,18424.0,4,0,1.0,3,2,1.0,1,19.0,0,1,1.0,0,1.0,1,0,0
1075,3,72.0,0,9,18424.0,4,4,4.0,3,1,1.0,3,19.0,0,2,4.0,3,1.0,0,0,1
1076,0,4.0,4,9,250.0,4,4,1.0,3,2,4.0,0,75.0,2,0,1.0,0,1.0,1,1,1
1077,0,4.0,0,0,250.0,1,0,4.0,0,2,4.0,3,19.0,1,2,1.0,3,1.0,0,1,0
1078,2,4.0,0,0,250.0,3,0,1.0,1,2,4.0,3,19.0,2,2,1.0,3,1.0,0,1,1
1079,3,4.0,0,1,250.0,3,4,4.0,0,2,4.0,3,75.0,0,2,1.0,3,1.0,1,1,1
1080,3,72.0,2,6,18424.0,4,3,4.0,3,2,1.0,0,19.0,0,1,4.0,0,1.0,0,0,0
1081,0,4.0,1,0,250.0,1,0,1.0,0,2,1.0,3,19.0,1,2,1.0,3,1.0,0,1,1
1082,3,72.0,0,0,250.0,0,0,1.0,0,1,1.0,3,19.0,0,2,4.0,3,1.0,0,0,0
1083,0,4.0,3,0,250.0,4,0,1.0,3,2,4.0,3,19.0,2,2,1.0,3,1.0,0,1,1
1084,0,72.0,2,7,18424.0,4,4,1.0,3,2,1.0,0,19.0,0,1,1.0,0,1.0,1,0,1
1085,3,72.0,0,0,18424.0,2,4,4.0,3,1,1.0,3,19.0,0,0,4.0,2,1.0,0,1,0
1086,3,72.0,4,0,250.0,3,0,1.0,3,2,4.0,3,19.0,2,2,4.0,1,1.0,0,1,1
1087,0,4.0,4,5,250.0,4,0,1.0,3,2,4.0,3,19.0,1,2,4.0,0,1.0,0,1,1
1088,0,4.0,1,0,250.0,3,0,1.0,2,2,1.0,2,19.0,1,2,1.0,3,1.0,0,1,1
1089,3,4.0,4,8,250.0,0,4,1.0,0,2,4.0,1,75.0,1,2,1.0,1,1.0,1,1,1
1090,0,72.0,4,8,18424.0,1,4,1.0,1,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,0
1091,0,4.0,1,1,250.0,4,0,4.0,0,2,1.0,0,19.0,0,2,1.0,3,1.0,0,1,0
1092,0,72.0,1,8,18424.0,4,1,1.0,1,2,4.0,0,19.0,0,2,1.0,0,1.0,0,1,1
1093,3,4.0,3,0,250.0,4,0,1.0,3,2,1.0,3,75.0,2,2,1.0,3,1.0,0,1,1
1094,3,72.0,1,3,18424.0,4,0,1.0,3,1,1.0,3,19.0,1,2,1.0,3,1.0,1,1,1
1095,0,4.0,4,2,250.0,4,3,1.0,2,2,1.0,3,75.0,0,1,1.0,2,1.0,1,1,0
1096,3,4.0,0,0,18424.0,2,1,4.0,1,2,1.0,0,19.0,0,1,1.0,2,1.0,0,1,1
1097,0,4.0,3,8,250.0,0,3,4.0,0,2,4.0,0,19.0,2,0,1.0,0,1.0,1,1,1
1098,0,72.0,2,0,250.0,4,0,4.0,0,2,1.0,3,19.0,2,2,1.0,3,1.0,0,0,0
1099,0,4.0,1,5,250.0,3,0,4.0,3,2,1.0,3,19.0,2,0,1.0,3,1.0,0,1,1
1100,0,4.0,0,9,18424.0,1,0,4.0,3,1,1.0,1,75.0,0,1,1.0,0,1.0,0,1,1
1101,0,4.0,4,7,250.0,4,2,1.0,3,2,1.0,0,19.0,1,0,1.0,0,1.0,1,1,1
1102,0,4.0,1,9,250.0,4,1,4.0,3,2,1.0,0,19.0,1,2,1.0,0,1.0,0,1,1
1103,3,72.0,4,8,18424.0,3,4,1.0,3,2,4.0,0,19.0,0,0,4.0,0,1.0,1,1,1
1104,3,72.0,3,0,250.0,0,0,4.0,0,2,4.0,3,19.0,2,0,1.0,2,1.0,0,1,0
1105,3,4.0,4,7,250.0,4,4,4.0,3,2,4.0,0,19.0,2,0,1.0,0,1.0,1,1,1
1106,3,72.0,0,0,18424.0,1,0,1.0,0,2,1.0,3,19.0,0,2,1.0,3,1.0,0,1,1
1107,3,4.0,1,4,18424.0,2,4,4.0,3,0,4.0,3,75.0,0,2,4.0,3,1.0,0,0,0
1108,3,4.0,0,2,250.0,4,4,4.0,3,2,4.0,0,19.0,0,2,1.0,3,1.0,1,0,1
1109,0,72.0,4,2,18424.0,1,3,1.0,0,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,0
1110,3,4.0,0,7,18424.0,4,2,4.0,3,1,1.0,3,19.0,0,2,4.0,3,1.0,0,0,1
1111,3,72.0,4,0,250.0,4,0,1.0,1,2,4.0,3,19.0,2,2,1.0,3,1.0,0,1,1
1112,2,4.0,2,9,18424.0,4,4,4.0,3,2,1.0,0,75.0,1,0,1.0,0,1.0,1,1,1
1113,0,4.0,4,7,18424.0,1,4,1.0,1,2,4.0,2,75.0,0,0,1.0,0,1.0,1,1,1
1114,3,72.0,0,6,18424.0,4,4,4.0,3,1,1.0,0,19.0,0,0,1.0,0,1.0,1,1,0
1115,0,4.0,4,6,250.0,4,0,1.0,0,2,4.0,0,19.0,1,1,1.0,0,1.0,0,1,1
1116,0,4.0,4,2,250.0,0,1,1.0,0,2,1.1128870248794556,0,75.0,2,0,1.0,3,1.0,1,1,0
1117,0,72.0,2,0,250.0,0,0,4.0,0,2,4.0,0,19.0,1,1,1.0,1,1.0,0,1,0
1118,0,4.0,2,8,250.0,4,0,1.0,3,1,1.0,0,19.0,0,1,4.0,1,1.0,0,1,1
1119,3,4.0,0,9,250.0,1,0,4.0,3,2,4.0,3,75.0,1,1,1.0,3,1.0,1,1,1
1120,3,4.0,3,1,250.0,1,1,4.0,2,2,4.0,2,19.0,2,2,1.0,0,1.0,0,0,0
1121,1,4.0,0,4,250.0,2,0,4.0,0,2,4.0,1,19.0,1,2,1.0,3,1.0,0,1,1
1122,2,4.0,4,8,250.0,4,0,1.0,1,2,4.0,0,75.0,0,2,1.0,0,1.0,0,1,1
1123,0,4.0,2,3,250.0,4,0,4.0,3,2,1.0,0,19.0,2,2,1.0,3,1.0,0,1,1
1124,3,4.0,0,0,250.0,2,0,4.0,1,2,1.0,0,19.0,2,2,4.0,3,1.0,0,1,1
1125,3,4.0,3,9,250.0,1,4,1.0,3,2,4.0,3,75.0,0,0,1.0,1,1.0,1,1,1
1126,0,72.0,2,7,250.0,4,0,4.0,0,2,1.0,0,19.0,1,2,1.0,0,1.0,0,1,1
1127,3,4.0,2,2,250.0,0,0,1.0,0,2,4.0,3,75.0,1,2,1.0,3,1.0,0,1,1
1128,0,72.0,4,0,250.0,0,0,1.0,0,2,4.0,2,19.0,2,2,1.0,3,1.0,0,0,0
1129,0,72.0,1,0,250.0,1,0,4.0,0,2,1.0,3,19.0,0,2,1.0,3,1.0,0,0,0
1130,0,72.0,3,8,18424.0,4,4,1.0,2,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,1
1131,3,4.0,4,4,250.0,3,0,1.0,0,2,4.0,0,19.0,0,2,4.0,0,1.0,0,0,1
1132,3,4.0,1,9,18424.0,3,4,1.0,3,1,4.0,3,75.0,0,2,1.0,3,1.0,0,1,1
1133,3,4.0,1,5,18424.0,4,4,1.0,3,1,4.0,3,75.0,0,2,4.0,3,1.0,0,0,1
1134,3,4.0,0,0,250.0,0,1,4.0,3,1,1.0,3,75.0,0,2,1.0,3,1.0,0,0,0
1135,3,72.0,4,0,250.0,2,1,1.0,1,2,1.0,1,19.0,0,2,1.0,3,1.0,1,1,0
1136,0,4.0,2,1,18424.0,2,1,1.0,0,2,1.0,3,75.0,0,1,1.0,3,1.0,1,1,1
1137,3,4.0,4,9,250.0,0,4,1.0,3,2,4.0,3,75.0,1,2,1.0,3,1.0,0,1,1
1138,0,72.0,0,2,18424.0,0,0,1.0,0,2,1.0,0,75.0,0,2,1.0,3,1.0,1,1,0
1139,2,72.0,4,3,250.0,1,1,1.0,0,2,1.0,0,19.0,0,2,1.0,0,1.0,0,0,0
1140,3,4.0,4,8,250.0,4,2,1.0,3,2,4.0,0,19.0,1,2,4.0,0,1.0,0,1,1
1141,0,4.0,3,9,250.0,4,2,4.0,0,2,4.0,0,19.0,1,1,1.0,0,1.0,1,1,1
1142,3,4.0,4,8,18424.0,0,3,1.0,3,0,1.0,3,75.0,1,2,1.0,3,1.0,0,0,1
1143,0,72.0,4,9,250.0,4,4,4.0,3,2,1.0,0,19.0,2,0,1.0,0,1.0,1,1,1
1144,2,4.0,0,9,250.0,0,4,1.0,3,1,1.0,3,75.0,0,1,1.0,3,1.0,0,1,1
1145,0,72.0,4,0,250.0,1,4,1.0,0,2,4.0,0,19.0,2,0,1.0,0,1.0,1,0,0
1146,3,4.0,3,9,250.0,4,0,1.0,3,2,4.0,2,19.0,1,2,1.0,3,1.0,0,1,1
1147,0,72.0,2,0,250.0,4,3,4.0,0,2,4.0,0,19.0,2,2,4.0,0,1.0,0,0,0
1148,0,4.0,4,5,250.0,0,3,4.0,2,2,4.0,3,75.0,1,0,1.0,2,1.0,1,0,0
1149,3,4.0,4,9,250.0,4,4,4.0,3,2,4.0,0,75.0,1,0,1.0,0,1.0,1,1,1
1150,0,4.0,2,5,250.0,3,0,1.0,0,2,1.0,3,75.0,0,2,1.0,3,1.0,0,1,1
1151,3,72.0,4,8,250.0,4,4,1.0,3,1,4.0,0,19.0,1,2,4.0,0,1.0,0,1,1
1152,3,4.0,0,9,250.0,0,3,4.0,0,2,4.0,3,75.0,1,0,1.0,2,1.0,0,1,1
1153,3,4.0,0,9,18424.0,4,3,4.0,3,1,4.0,3,19.0,0,2,1.0,3,1.0,1,1,1
1154,0,72.0,1,7,250.0,0,0,4.0,1,2,1.0,0,19.0,1,0,1.0,0,1.0,1,0,1
1155,0,4.0,4,1,250.0,0,0,1.0,3,1,1.0,2,19.0,1,2,4.0,3,1.0,0,1,1
1156,3,72.0,3,4,18424.0,4,2,1.0,3,2,1.0,0,19.0,0,2,4.0,0,1.0,0,0,1
1157,0,72.0,1,0,250.0,0,0,4.0,3,2,4.0,3,19.0,2,1,1.0,2,1.0,0,0,0
1158,0,72.0,4,9,250.0,4,4,1.0,2,2,4.0,0,19.0,1,0,1.0,0,1.0,1,1,1
1159,0,4.0,2,3,250.0,0,0,1.0,3,2,1.0,3,75.0,2,2,1.0,3,1.0,0,1,1
1160,3,72.0,3,0,18424.0,3,3,1.0,0,2,4.0,3,19.0,0,2,1.0,2,1.0,1,0,0
1161,0,4.0,3,0,250.0,1,0,1.0,0,2,1.0,3,75.0,1,2,1.0,3,1.0,1,1,0
1162,3,72.0,3,0,18424.0,4,4,1.0,3,2,4.0,3,19.0,0,0,1.0,1,1.0,1,1,0
1163,3,4.0,4,8,18424.0,2,4,1.0,1,2,4.0,2,75.0,1,2,1.0,0,1.0,1,1,1
1164,3,4.0,3,4,250.0,4,0,4.0,0,2,4.0,3,19.0,1,2,1.0,3,1.0,0,1,1
1165,3,72.0,4,6,18424.0,4,4,1.0,3,2,4.0,2,75.0,0,0,1.0,0,1.0,1,1,1
1166,3,4.0,4,0,250.0,0,0,1.0,0,2,4.0,3,19.0,1,2,4.0,2,1.0,0,1,0
1167,2,72.0,4,9,250.0,4,4,4.0,3,2,4.0,0,19.0,0,1,4.0,0,1.0,0,1,1
1168,0,72.0,2,9,18424.0,4,4,4.0,3,1,1.0,0,19.0,0,0,1.0,0,1.0,1,1,1
1169,2,4.0,3,8,250.0,4,2,4.0,3,2,1.0,0,19.0,2,1,1.0,0,1.0,1,1,1
1170,3,4.0,4,9,18424.0,3,4,4.0,3,2,4.0,1,75.0,0,0,1.0,0,1.0,1,1,1
1171,0,4.0,4,9,250.0,4,2,1.0,3,2,1.0,0,75.0,2,0,1.0,0,1.0,1,1,1
1172,2,72.0,4,2,18424.0,0,4,1.0,0,2,4.0,3,75.0,0,0,1.0,0,1.0,1,0,0
1173,2,72.0,3,9,18424.0,4,4,1.0,1,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,1
1174,0,72.0,4,2,18424.0,0,0,1.0,3,1,1.0,0,19.0,0,2,4.0,0,1.0,0,0,0
1175,3,72.0,0,9,250.0,4,0,4.0,3,2,4.0,0,19.0,0,2,4.0,1,1.0,0,1,1
1176,1,4.0,2,0,250.0,0,0,4.0,3,2,4.0,3,75.0,2,0,1.0,3,1.0,0,1,0
1177,3,4.0,3,7,250.0,0,0,1.0,3,1,1.0,3,19.0,0,2,4.0,2,1.0,0,0,1
1178,2,4.0,2,8,18424.0,3,4,1.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,1
1179,3,4.0,0,8,18424.0,0,0,4.0,3,1,1.0,3,75.0,1,1,1.0,3,1.0,0,1,1
1180,3,4.0,0,7,250.0,0,0,4.0,3,1,1.0,2,19.0,0,2,4.0,3,1.0,0,1,1
1181,3,4.0,4,7,250.0,0,4,1.0,0,2,4.0,0,19.0,2,1,1.0,0,1.0,0,1,1
1182,3,4.0,4,8,250.0,4,4,1.0,3,2,4.0,3,75.0,0,2,1.0,2,1.0,0,0,1
1183,3,4.0,1,1,18424.0,3,2,1.0,3,2,1.0,3,75.0,0,0,1.0,3,1.0,1,1,1
1184,3,4.0,1,8,250.0,4,0,1.0,3,1,4.0,3,75.0,0,2,4.0,3,1.0,0,1,1
